Loaded PyTorch resnet50 pretrained on ImageNet

Benchmarking at Target FPS: 1

{'time': datetime.datetime(2024, 12, 12, 15, 39, 17, 538534), 'uptime': datetime.timedelta(0, 3847, 550000), 'CPU1': 77, 'CPU2': 76, 'CPU3': 86, 'CPU4': 85, 'RAM': 0.9300174416885919, 'SWAP': 0.18756121402856257, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 48.0, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1574, 'Power POM_5V_GPU': 0, 'Power TOT': 3518, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 27, 564206), 'uptime': datetime.timedelta(0, 3858, 570000), 'CPU1': 35, 'CPU2': 23, 'CPU3': 31, 'CPU4': 38, 'RAM': 0.9282358273962613, 'SWAP': 0.18997019764919057, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 42.75, 'Power POM_5V_CPU': 1298, 'Power POM_5V_GPU': 0, 'Power TOT': 2880, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 28, 566620), 'uptime': datetime.timedelta(0, 3859, 570000), 'CPU1': 40, 'CPU2': 31, 'CPU3': 30, 'CPU4': 24, 'RAM': 0.9282584917373695, 'SWAP': 0.18997019764919057, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.5, 'Power POM_5V_CPU': 1219, 'Power POM_5V_GPU': 0, 'Power TOT': 2804, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 29, 568162), 'uptime': datetime.timedelta(0, 3860, 570000), 'CPU1': 42, 'CPU2': 21, 'CPU3': 22, 'CPU4': 45, 'RAM': 0.9283195869177482, 'SWAP': 0.18996829029873877, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1217, 'Power POM_5V_GPU': 0, 'Power TOT': 2804, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 30, 570411), 'uptime': datetime.timedelta(0, 3861, 570000), 'CPU1': 38, 'CPU2': 19, 'CPU3': 39, 'CPU4': 31, 'RAM': 0.9283885653472078, 'SWAP': 0.18996829029873877, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.0, 'Temp CPU': 42.0, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 42.0, 'Power POM_5V_CPU': 1137, 'Power POM_5V_GPU': 0, 'Power TOT': 2722, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 31, 572108), 'uptime': datetime.timedelta(0, 3862, 570000), 'CPU1': 35, 'CPU2': 21, 'CPU3': 31, 'CPU4': 44, 'RAM': 0.928418127531262, 'SWAP': 0.18996829029873877, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 41.5, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1217, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 32, 574448), 'uptime': datetime.timedelta(0, 3863, 570000), 'CPU1': 37, 'CPU2': 27, 'CPU3': 31, 'CPU4': 32, 'RAM': 0.9283471782895321, 'SWAP': 0.18996829029873877, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1257, 'Power POM_5V_GPU': 0, 'Power TOT': 2880, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 33, 576759), 'uptime': datetime.timedelta(0, 3864, 570000), 'CPU1': 34, 'CPU2': 41, 'CPU3': 36, 'CPU4': 16, 'RAM': 0.9282860831091534, 'SWAP': 0.18996829029873877, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1178, 'Power POM_5V_GPU': 0, 'Power TOT': 2763, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 34, 579049), 'uptime': datetime.timedelta(0, 3865, 570000), 'CPU1': 36, 'CPU2': 24, 'CPU3': 32, 'CPU4': 38, 'RAM': 0.9283146598870724, 'SWAP': 0.18995970722170566, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 42.0, 'Power POM_5V_CPU': 1298, 'Power POM_5V_GPU': 0, 'Power TOT': 2885, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 35, 581385), 'uptime': datetime.timedelta(0, 3866, 570000), 'CPU1': 37, 'CPU2': 31, 'CPU3': 31, 'CPU4': 29, 'RAM': 0.9283846237226673, 'SWAP': 0.18995875354647976, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1137, 'Power POM_5V_GPU': 0, 'Power TOT': 2763, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 36, 583860), 'uptime': datetime.timedelta(0, 3867, 570000), 'CPU1': 37, 'CPU2': 23, 'CPU3': 37, 'CPU4': 30, 'RAM': 0.926761659818094, 'SWAP': 0.18995779987125386, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1336, 'Power POM_5V_GPU': 0, 'Power TOT': 3043, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 37, 586285), 'uptime': datetime.timedelta(0, 3868, 580000), 'CPU1': 36, 'CPU2': 31, 'CPU3': 37, 'CPU4': 44, 'RAM': 0.9267991052512293, 'SWAP': 0.18994349474286532, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1298, 'Power POM_5V_GPU': 0, 'Power TOT': 2880, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 38, 588155), 'uptime': datetime.timedelta(0, 3869, 580000), 'CPU1': 29, 'CPU2': 23, 'CPU3': 39, 'CPU4': 42, 'RAM': 0.9267419516953913, 'SWAP': 0.18992156021266957, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.0, 'Power POM_5V_CPU': 1257, 'Power POM_5V_GPU': 0, 'Power TOT': 2804, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 39, 590616), 'uptime': datetime.timedelta(0, 3870, 580000), 'CPU1': 39, 'CPU2': 28, 'CPU3': 23, 'CPU4': 38, 'RAM': 0.9267163311358777, 'SWAP': 0.18992156021266957, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.0, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1217, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 40, 592894), 'uptime': datetime.timedelta(0, 3871, 580000), 'CPU1': 34, 'CPU2': 30, 'CPU3': 26, 'CPU4': 47, 'RAM': 0.926726185197229, 'SWAP': 0.1898824595284076, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 42.0, 'Power POM_5V_CPU': 1217, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 41, 595162), 'uptime': datetime.timedelta(0, 3872, 580000), 'CPU1': 40, 'CPU2': 28, 'CPU3': 26, 'CPU4': 32, 'RAM': 0.9268316236536889, 'SWAP': 0.1898824595284076, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 42.25, 'Power POM_5V_CPU': 1217, 'Power POM_5V_GPU': 0, 'Power TOT': 2804, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 42, 597510), 'uptime': datetime.timedelta(0, 3873, 580000), 'CPU1': 35, 'CPU2': 23, 'CPU3': 43, 'CPU4': 30, 'RAM': 0.9269538140144461, 'SWAP': 0.1898824595284076, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.0, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 41.75, 'Power POM_5V_CPU': 1257, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 43, 600057), 'uptime': datetime.timedelta(0, 3874, 580000), 'CPU1': 37, 'CPU2': 24, 'CPU3': 40, 'CPU4': 35, 'RAM': 0.9272435234181768, 'SWAP': 0.18986910807524499, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 42.0, 'Power POM_5V_CPU': 1377, 'Power POM_5V_GPU': 0, 'Power TOT': 3159, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 44, 602392), 'uptime': datetime.timedelta(0, 3875, 580000), 'CPU1': 40, 'CPU2': 25, 'CPU3': 29, 'CPU4': 38, 'RAM': 0.9266710024536613, 'SWAP': 0.19059008654602674, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.0, 'Temp CPU': 42.5, 'Temp GPU': 44.0, 'Temp PLL': 42.0, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1257, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 45, 604220), 'uptime': datetime.timedelta(0, 3876, 580000), 'CPU1': 40, 'CPU2': 27, 'CPU3': 34, 'CPU4': 27, 'RAM': 0.9266788857027424, 'SWAP': 0.19059008654602674, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1298, 'Power POM_5V_GPU': 0, 'Power TOT': 2880, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 46, 606549), 'uptime': datetime.timedelta(0, 3877, 580000), 'CPU1': 26, 'CPU2': 38, 'CPU3': 40, 'CPU4': 20, 'RAM': 0.9266207467407692, 'SWAP': 0.19059008654602674, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1178, 'Power POM_5V_GPU': 0, 'Power TOT': 2763, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 39, 47, 608837), 'uptime': datetime.timedelta(0, 3878, 580000), 'CPU1': 47, 'CPU2': 25, 'CPU3': 15, 'CPU4': 42, 'RAM': 0.9267646160364994, 'SWAP': 0.19058913287080084, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 47.5, 'Temp CPU': 42.5, 'Temp GPU': 43.5, 'Temp PLL': 41.5, 'Temp thermal': 43.25, 'Power POM_5V_CPU': 1178, 'Power POM_5V_GPU': 0, 'Power TOT': 2763, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
