Loaded PyTorch resnet18 pretrained on ImageNet

Benchmarking at Target FPS: 1

{'time': datetime.datetime(2024, 12, 12, 15, 21, 13, 681792), 'uptime': datetime.timedelta(0, 2764, 620000), 'CPU1': 28, 'CPU2': 55, 'CPU3': 39, 'CPU4': 65, 'RAM': 0.8687439027995388, 'SWAP': 0.23278735426650454, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 35.0, 'Temp PLL': 33.0, 'Temp thermal': 34.25, 'Power POM_5V_CPU': 1176, 'Power POM_5V_GPU': 0, 'Power TOT': 2844, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 23, 760631), 'uptime': datetime.timedelta(0, 2774, 640000), 'CPU1': 9, 'CPU2': 6, 'CPU3': 8, 'CPU4': 24, 'RAM': 0.8699342734107862, 'SWAP': 0.23269961614572157, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 32.5, 'Temp GPU': 34.5, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 653, 'Power POM_5V_GPU': 0, 'Power TOT': 2123, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 24, 772480), 'uptime': datetime.timedelta(0, 2775, 640000), 'CPU1': 17, 'CPU2': 7, 'CPU3': 5, 'CPU4': 19, 'RAM': 0.8700091642770568, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 34.0, 'Temp PLL': 32.0, 'Temp thermal': 33.75, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 0, 'Power TOT': 2123, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 25, 784315), 'uptime': datetime.timedelta(0, 2776, 640000), 'CPU1': 23, 'CPU2': 6, 'CPU3': 10, 'CPU4': 2, 'RAM': 0.8700091642770568, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.0, 'Temp GPU': 32.0, 'Temp PLL': 32.0, 'Temp thermal': 33.75, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 26, 793871), 'uptime': datetime.timedelta(0, 2777, 640000), 'CPU1': 24, 'CPU2': 4, 'CPU3': 6, 'CPU4': 5, 'RAM': 0.8699786166868675, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 34.0, 'Temp GPU': 34.0, 'Temp PLL': 32.0, 'Temp thermal': 32.5, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 0, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 27, 805070), 'uptime': datetime.timedelta(0, 2778, 640000), 'CPU1': 10, 'CPU2': 10, 'CPU3': 5, 'CPU4': 23, 'RAM': 0.8698564263261103, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 38.0, 'Temp CPU': 33.0, 'Temp GPU': 34.0, 'Temp PLL': 32.0, 'Temp thermal': 33.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 0, 'Power TOT': 2123, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 28, 817822), 'uptime': datetime.timedelta(0, 2779, 650000), 'CPU1': 24, 'CPU2': 7, 'CPU3': 2, 'CPU4': 9, 'RAM': 0.8699451128782728, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.0, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.0, 'Temp thermal': 33.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2119, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 29, 825865), 'uptime': datetime.timedelta(0, 2780, 650000), 'CPU1': 11, 'CPU2': 22, 'CPU3': 3, 'CPU4': 4, 'RAM': 0.8700062080586514, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.0, 'Temp CPU': 33.0, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2283, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 30, 836524), 'uptime': datetime.timedelta(0, 2781, 650000), 'CPU1': 12, 'CPU2': 21, 'CPU3': 7, 'CPU4': 1, 'RAM': 0.8700446388979218, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.0, 'Temp CPU': 33.5, 'Temp GPU': 34.5, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 0, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 31, 846943), 'uptime': datetime.timedelta(0, 2782, 650000), 'CPU1': 14, 'CPU2': 7, 'CPU3': 8, 'CPU4': 15, 'RAM': 0.8699224485371646, 'SWAP': 0.23269866247049567, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.0, 'Temp GPU': 32.0, 'Temp PLL': 32.0, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 32, 857086), 'uptime': datetime.timedelta(0, 2783, 650000), 'CPU1': 28, 'CPU2': 9, 'CPU3': 5, 'CPU4': 3, 'RAM': 0.8699145652880835, 'SWAP': 0.23269770879526977, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.5, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2123, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 33, 869325), 'uptime': datetime.timedelta(0, 2784, 650000), 'CPU1': 28, 'CPU2': 6, 'CPU3': 8, 'CPU4': 4, 'RAM': 0.8700042372463811, 'SWAP': 0.23269770879526977, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 34.0, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 34, 878492), 'uptime': datetime.timedelta(0, 2785, 650000), 'CPU1': 27, 'CPU2': 8, 'CPU3': 3, 'CPU4': 4, 'RAM': 0.869911609069678, 'SWAP': 0.23269770879526977, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2041, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 35, 885357), 'uptime': datetime.timedelta(0, 2786, 650000), 'CPU1': 27, 'CPU2': 5, 'CPU3': 7, 'CPU4': 3, 'RAM': 0.8700337994304352, 'SWAP': 0.23269770879526977, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 34.0, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.5, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2201, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 36, 893129), 'uptime': datetime.timedelta(0, 2787, 660000), 'CPU1': 24, 'CPU2': 11, 'CPU3': 5, 'CPU4': 4, 'RAM': 0.8700337994304352, 'SWAP': 0.23269770879526977, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 652, 'Power POM_5V_GPU': 40, 'Power TOT': 2164, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 37, 902130), 'uptime': datetime.timedelta(0, 2788, 660000), 'CPU1': 23, 'CPU2': 6, 'CPU3': 22, 'CPU4': 8, 'RAM': 0.8699855145298134, 'SWAP': 0.23268435734210716, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.0, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 38, 909394), 'uptime': datetime.timedelta(0, 2789, 660000), 'CPU1': 21, 'CPU2': 6, 'CPU3': 13, 'CPU4': 6, 'RAM': 0.8700367556488406, 'SWAP': 0.23268149631642945, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2201, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 39, 917684), 'uptime': datetime.timedelta(0, 2790, 660000), 'CPU1': 15, 'CPU2': 19, 'CPU3': 8, 'CPU4': 3, 'RAM': 0.8700347848365704, 'SWAP': 0.23268149631642945, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 32.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.5, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 40, 922624), 'uptime': datetime.timedelta(0, 2791, 660000), 'CPU1': 12, 'CPU2': 17, 'CPU3': 6, 'CPU4': 23, 'RAM': 0.8699135798819484, 'SWAP': 0.23264621033307106, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 41, 927397), 'uptime': datetime.timedelta(0, 2792, 660000), 'CPU1': 26, 'CPU2': 9, 'CPU3': 5, 'CPU4': 2, 'RAM': 0.8700466097101921, 'SWAP': 0.23264621033307106, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 33.5, 'Temp GPU': 32.0, 'Temp PLL': 32.0, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 42, 934479), 'uptime': datetime.timedelta(0, 2793, 660000), 'CPU1': 16, 'CPU2': 8, 'CPU3': 17, 'CPU4': 5, 'RAM': 0.8699845291236783, 'SWAP': 0.23264621033307106, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.5, 'Temp CPU': 34.0, 'Temp GPU': 31.5, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2201, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': datetime.datetime(2024, 12, 12, 15, 21, 43, 948322), 'uptime': datetime.timedelta(0, 2794, 670000), 'CPU1': 11, 'CPU2': 5, 'CPU3': 23, 'CPU4': 4, 'RAM': 0.870045624304057, 'SWAP': 0.23264621033307106, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 0.0, 'Temp AO': 37.0, 'Temp CPU': 32.5, 'Temp GPU': 32.0, 'Temp PLL': 32.5, 'Temp thermal': 32.25, 'Power POM_5V_CPU': 693, 'Power POM_5V_GPU': 40, 'Power TOT': 2160, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
