{'time': "datetime.datetime(2024, 11, 1, 18, 55, 11, 298879)", 'uptime': "datetime.timedelta(0, 15769, 660000)", 'CPU1': 100, 'CPU2': 98, 'CPU3': 97, 'CPU4': 97, 'RAM': 0.3652122072112021, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.5, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2737, 'Power POM_5V_GPU': 0, 'Power TOT': 4742, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 12, 259431)", 'uptime': "datetime.timedelta(0, 15770, 660000)", 'CPU1': 100, 'CPU2': 97, 'CPU3': 100, 'CPU4': 99, 'RAM': 0.365204323962121, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.0, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 51.25, 'Power POM_5V_CPU': 2499, 'Power POM_5V_GPU': 0, 'Power TOT': 4159, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 13, 243842)", 'uptime': "datetime.timedelta(0, 15771, 660000)", 'CPU1': 96, 'CPU2': 99, 'CPU3': 98, 'CPU4': 99, 'RAM': 0.3653343975719593, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.0, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 50.5, 'Power POM_5V_CPU': 2540, 'Power POM_5V_GPU': 0, 'Power TOT': 4038, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 14, 275812)", 'uptime': "datetime.timedelta(0, 15772, 660000)", 'CPU1': 99, 'CPU2': 99, 'CPU3': 100, 'CPU4': 97, 'RAM': 0.36526443373636447, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.5, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2737, 'Power POM_5V_GPU': 0, 'Power TOT': 4354, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 15, 271380)", 'uptime': "datetime.timedelta(0, 15773, 660000)", 'CPU1': 100, 'CPU2': 97, 'CPU3': 99, 'CPU4': 99, 'RAM': 0.36535607650693236, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.0, 'Temp GPU': 50.5, 'Temp PLL': 48.5, 'Temp thermal': 51.25, 'Power POM_5V_CPU': 2620, 'Power POM_5V_GPU': 0, 'Power TOT': 4233, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 16, 295864)", 'uptime': "datetime.timedelta(0, 15774, 660000)", 'CPU1': 99, 'CPU2': 96, 'CPU3': 99, 'CPU4': 99, 'RAM': 0.36522600289709406, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 51.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 3210, 'Power POM_5V_GPU': 0, 'Power TOT': 4943, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 17, 240374)", 'uptime': "datetime.timedelta(0, 15775, 660000)", 'CPU1': 98, 'CPU2': 98, 'CPU3': 99, 'CPU4': 98, 'RAM': 0.36534819325785123, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 50.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2580, 'Power POM_5V_GPU': 0, 'Power TOT': 4078, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 18, 283428)", 'uptime': "datetime.timedelta(0, 15776, 660000)", 'CPU1': 97, 'CPU2': 96, 'CPU3': 99, 'CPU4': 99, 'RAM': 0.36523191533390487, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 51.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 3049, 'Power POM_5V_GPU': 0, 'Power TOT': 4823, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 19, 270801)", 'uptime': "datetime.timedelta(0, 15777, 660000)", 'CPU1': 99, 'CPU2': 98, 'CPU3': 99, 'CPU4': 99, 'RAM': 0.36537677003577024, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 51.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 50.75, 'Power POM_5V_CPU': 2934, 'Power POM_5V_GPU': 0, 'Power TOT': 4428, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
{'time': "datetime.datetime(2024, 11, 1, 18, 55, 20, 262997)", 'uptime': "datetime.timedelta(0, 15778, 660000)", 'CPU1': 96, 'CPU2': 97, 'CPU3': 100, 'CPU4': 99, 'RAM': 0.3654989603965274, 'SWAP': 0.01526071096488091, 'EMC': 0, 'IRAM': 0.0, 'GPU': 0.0, 'APE': 25500, 'APE_MASTER': 'OFF', 'NVDEC': 'OFF', 'NVENC': 'OFF', 'NVJPG': 'OFF', 'SE': 'OFF', 'VIC03': 'OFF', 'Fan tegra_pwmfan0': 31.372549019607842, 'Temp AO': 55.0, 'Temp CPU': 51.0, 'Temp GPU': 51.0, 'Temp PLL': 49.0, 'Temp thermal': 51.0, 'Power POM_5V_CPU': 2777, 'Power POM_5V_GPU': 0, 'Power TOT': 4428, 'jetson_clocks': 'OFF', 'nvp model': 'MAXN'}
