Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
50,resnet18,gpu,2024-11-12 01:51:25.538540+00:00,2024-11-12 01:51:25.541435+00:00,2024-11-12 01:51:25.549206+00:00,1.jpg,499x381,0.0215,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
50,resnet18,gpu,2024-11-12 01:51:25.570559+00:00,2024-11-12 01:51:25.579092+00:00,2024-11-12 01:51:25.587606+00:00,cat_0.jpg,640x481,0.0287,18.534,"tabby, tabby cat","tabby, tabby cat"
50,resnet18,gpu,2024-11-12 01:51:25.609118+00:00,2024-11-12 01:51:25.612019+00:00,2024-11-12 01:51:25.619300+00:00,cat_1.jpg,441x350,0.0209,64.717,"tabby, tabby cat","tabby, tabby cat"
50,resnet18,gpu,2024-11-12 01:51:25.640613+00:00,2024-11-12 01:51:25.646431+00:00,2024-11-12 01:51:25.653474+00:00,cat_2.jpg,356x500,0.0237,99.254,Persian cat,Persian cat
50,resnet18,gpu,2024-11-12 01:51:25.674787+00:00,2024-11-12 01:51:25.679842+00:00,2024-11-12 01:51:25.687106+00:00,dog_0.jpg,375x500,0.023,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
50,resnet18,gpu,2024-11-12 01:51:25.708338+00:00,2024-11-12 01:51:25.713463+00:00,2024-11-12 01:51:25.722275+00:00,dog_1.jpg,375x500,0.0245,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
51,resnet18,gpu,2024-11-12 01:51:25.744036+00:00,2024-11-12 01:51:25.746791+00:00,2024-11-12 01:51:25.754213+00:00,1.jpg,499x381,0.0213,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
51,resnet18,gpu,2024-11-12 01:51:25.775753+00:00,2024-11-12 01:51:25.784245+00:00,2024-11-12 01:51:25.792935+00:00,cat_0.jpg,640x481,0.0291,18.534,"tabby, tabby cat","tabby, tabby cat"
51,resnet18,gpu,2024-11-12 01:51:25.814237+00:00,2024-11-12 01:51:25.816910+00:00,2024-11-12 01:51:25.825700+00:00,cat_1.jpg,441x350,0.0221,64.717,"tabby, tabby cat","tabby, tabby cat"
51,resnet18,gpu,2024-11-12 01:51:25.848016+00:00,2024-11-12 01:51:25.854373+00:00,2024-11-12 01:51:25.860854+00:00,cat_2.jpg,356x500,0.0242,99.254,Persian cat,Persian cat
51,resnet18,gpu,2024-11-12 01:51:25.882747+00:00,2024-11-12 01:51:25.887947+00:00,2024-11-12 01:51:25.893763+00:00,dog_0.jpg,375x500,0.0221,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
51,resnet18,gpu,2024-11-12 01:51:25.914988+00:00,2024-11-12 01:51:25.920267+00:00,2024-11-12 01:51:25.930125+00:00,dog_1.jpg,375x500,0.0273,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
52,resnet18,gpu,2024-11-12 01:51:25.952505+00:00,2024-11-12 01:51:25.955316+00:00,2024-11-12 01:51:25.961077+00:00,1.jpg,499x381,0.0194,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
52,resnet18,gpu,2024-11-12 01:51:25.982321+00:00,2024-11-12 01:51:25.990978+00:00,2024-11-12 01:51:25.997462+00:00,cat_0.jpg,640x481,0.0258,18.534,"tabby, tabby cat","tabby, tabby cat"
52,resnet18,gpu,2024-11-12 01:51:26.018942+00:00,2024-11-12 01:51:26.021824+00:00,2024-11-12 01:51:26.027575+00:00,cat_1.jpg,441x350,0.0194,64.717,"tabby, tabby cat","tabby, tabby cat"
52,resnet18,gpu,2024-11-12 01:51:26.048791+00:00,2024-11-12 01:51:26.054865+00:00,2024-11-12 01:51:26.060221+00:00,cat_2.jpg,356x500,0.0222,99.254,Persian cat,Persian cat
52,resnet18,gpu,2024-11-12 01:51:26.081657+00:00,2024-11-12 01:51:26.086931+00:00,2024-11-12 01:51:26.093160+00:00,dog_0.jpg,375x500,0.0225,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
52,resnet18,gpu,2024-11-12 01:51:26.115126+00:00,2024-11-12 01:51:26.120406+00:00,2024-11-12 01:51:26.125723+00:00,dog_1.jpg,375x500,0.0232,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
53,resnet18,gpu,2024-11-12 01:51:26.148266+00:00,2024-11-12 01:51:26.151066+00:00,2024-11-12 01:51:26.156996+00:00,1.jpg,499x381,0.0198,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
53,resnet18,gpu,2024-11-12 01:51:26.178218+00:00,2024-11-12 01:51:26.186683+00:00,2024-11-12 01:51:26.193253+00:00,cat_0.jpg,640x481,0.0261,18.534,"tabby, tabby cat","tabby, tabby cat"
53,resnet18,gpu,2024-11-12 01:51:26.214570+00:00,2024-11-12 01:51:26.217388+00:00,2024-11-12 01:51:26.222226+00:00,cat_1.jpg,441x350,0.0179,64.717,"tabby, tabby cat","tabby, tabby cat"
53,resnet18,gpu,2024-11-12 01:51:26.243301+00:00,2024-11-12 01:51:26.249173+00:00,2024-11-12 01:51:26.254425+00:00,cat_2.jpg,356x500,0.0217,99.254,Persian cat,Persian cat
53,resnet18,gpu,2024-11-12 01:51:26.275663+00:00,2024-11-12 01:51:26.280626+00:00,2024-11-12 01:51:26.286406+00:00,dog_0.jpg,375x500,0.0214,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
53,resnet18,gpu,2024-11-12 01:51:26.307787+00:00,2024-11-12 01:51:26.312884+00:00,2024-11-12 01:51:26.318099+00:00,dog_1.jpg,375x500,0.0207,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
54,resnet18,gpu,2024-11-12 01:51:26.339546+00:00,2024-11-12 01:51:26.342140+00:00,2024-11-12 01:51:26.347083+00:00,1.jpg,499x381,0.0198,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
54,resnet18,gpu,2024-11-12 01:51:26.369186+00:00,2024-11-12 01:51:26.378050+00:00,2024-11-12 01:51:26.385649+00:00,cat_0.jpg,640x481,0.028,18.534,"tabby, tabby cat","tabby, tabby cat"
54,resnet18,gpu,2024-11-12 01:51:26.407670+00:00,2024-11-12 01:51:26.410638+00:00,2024-11-12 01:51:26.416276+00:00,cat_1.jpg,441x350,0.0193,64.717,"tabby, tabby cat","tabby, tabby cat"
54,resnet18,gpu,2024-11-12 01:51:26.437112+00:00,2024-11-12 01:51:26.442667+00:00,2024-11-12 01:51:26.447665+00:00,cat_2.jpg,356x500,0.0205,99.254,Persian cat,Persian cat
54,resnet18,gpu,2024-11-12 01:51:26.468974+00:00,2024-11-12 01:51:26.473960+00:00,2024-11-12 01:51:26.479030+00:00,dog_0.jpg,375x500,0.0203,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
54,resnet18,gpu,2024-11-12 01:51:26.499570+00:00,2024-11-12 01:51:26.504372+00:00,2024-11-12 01:51:26.510732+00:00,dog_1.jpg,375x500,0.0219,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
55,resnet18,gpu,2024-11-12 01:51:26.532145+00:00,2024-11-12 01:51:26.534803+00:00,2024-11-12 01:51:26.540525+00:00,1.jpg,499x381,0.0189,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
55,resnet18,gpu,2024-11-12 01:51:26.561379+00:00,2024-11-12 01:51:26.570244+00:00,2024-11-12 01:51:26.577682+00:00,cat_0.jpg,640x481,0.0279,18.534,"tabby, tabby cat","tabby, tabby cat"
55,resnet18,gpu,2024-11-12 01:51:26.599498+00:00,2024-11-12 01:51:26.602254+00:00,2024-11-12 01:51:26.607797+00:00,cat_1.jpg,441x350,0.019,64.717,"tabby, tabby cat","tabby, tabby cat"
55,resnet18,gpu,2024-11-12 01:51:26.629208+00:00,2024-11-12 01:51:26.635645+00:00,2024-11-12 01:51:26.642343+00:00,cat_2.jpg,356x500,0.0243,99.254,Persian cat,Persian cat
55,resnet18,gpu,2024-11-12 01:51:26.663561+00:00,2024-11-12 01:51:26.668713+00:00,2024-11-12 01:51:26.674783+00:00,dog_0.jpg,375x500,0.0218,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
55,resnet18,gpu,2024-11-12 01:51:26.695801+00:00,2024-11-12 01:51:26.700923+00:00,2024-11-12 01:51:26.706549+00:00,dog_1.jpg,375x500,0.0214,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
56,resnet18,gpu,2024-11-12 01:51:26.728412+00:00,2024-11-12 01:51:26.731212+00:00,2024-11-12 01:51:26.736896+00:00,1.jpg,499x381,0.019,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
56,resnet18,gpu,2024-11-12 01:51:26.758084+00:00,2024-11-12 01:51:26.766594+00:00,2024-11-12 01:51:26.774960+00:00,cat_0.jpg,640x481,0.0292,18.534,"tabby, tabby cat","tabby, tabby cat"
56,resnet18,gpu,2024-11-12 01:51:26.797521+00:00,2024-11-12 01:51:26.800800+00:00,2024-11-12 01:51:26.806690+00:00,cat_1.jpg,441x350,0.0202,64.717,"tabby, tabby cat","tabby, tabby cat"
56,resnet18,gpu,2024-11-12 01:51:26.828577+00:00,2024-11-12 01:51:26.834561+00:00,2024-11-12 01:51:26.840757+00:00,cat_2.jpg,356x500,0.0241,99.254,Persian cat,Persian cat
56,resnet18,gpu,2024-11-12 01:51:26.862445+00:00,2024-11-12 01:51:26.867590+00:00,2024-11-12 01:51:26.872951+00:00,dog_0.jpg,375x500,0.0208,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
56,resnet18,gpu,2024-11-12 01:51:26.894342+00:00,2024-11-12 01:51:26.899531+00:00,2024-11-12 01:51:26.905007+00:00,dog_1.jpg,375x500,0.021,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
57,resnet18,gpu,2024-11-12 01:51:26.926507+00:00,2024-11-12 01:51:26.929197+00:00,2024-11-12 01:51:26.934302+00:00,1.jpg,499x381,0.0184,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
57,resnet18,gpu,2024-11-12 01:51:26.955582+00:00,2024-11-12 01:51:26.963777+00:00,2024-11-12 01:51:26.970048+00:00,cat_0.jpg,640x481,0.025,18.534,"tabby, tabby cat","tabby, tabby cat"
57,resnet18,gpu,2024-11-12 01:51:26.991489+00:00,2024-11-12 01:51:26.994285+00:00,2024-11-12 01:51:27.004098+00:00,cat_1.jpg,441x350,0.0248,64.717,"tabby, tabby cat","tabby, tabby cat"
57,resnet18,gpu,2024-11-12 01:51:27.026108+00:00,2024-11-12 01:51:27.032273+00:00,2024-11-12 01:51:27.040464+00:00,cat_2.jpg,356x500,0.0248,99.254,Persian cat,Persian cat
57,resnet18,gpu,2024-11-12 01:51:27.061347+00:00,2024-11-12 01:51:27.066070+00:00,2024-11-12 01:51:27.071409+00:00,dog_0.jpg,375x500,0.0204,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
57,resnet18,gpu,2024-11-12 01:51:27.092327+00:00,2024-11-12 01:51:27.097726+00:00,2024-11-12 01:51:27.102994+00:00,dog_1.jpg,375x500,0.0209,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
58,resnet18,gpu,2024-11-12 01:51:27.124283+00:00,2024-11-12 01:51:27.126611+00:00,2024-11-12 01:51:27.131408+00:00,1.jpg,499x381,0.0172,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
58,resnet18,gpu,2024-11-12 01:51:27.152590+00:00,2024-11-12 01:51:27.160715+00:00,2024-11-12 01:51:27.167705+00:00,cat_0.jpg,640x481,0.0257,18.534,"tabby, tabby cat","tabby, tabby cat"
58,resnet18,gpu,2024-11-12 01:51:27.189148+00:00,2024-11-12 01:51:27.192293+00:00,2024-11-12 01:51:27.197395+00:00,cat_1.jpg,441x350,0.0208,64.717,"tabby, tabby cat","tabby, tabby cat"
58,resnet18,gpu,2024-11-12 01:51:27.219625+00:00,2024-11-12 01:51:27.225873+00:00,2024-11-12 01:51:27.231816+00:00,cat_2.jpg,356x500,0.0232,99.254,Persian cat,Persian cat
58,resnet18,gpu,2024-11-12 01:51:27.253161+00:00,2024-11-12 01:51:27.258661+00:00,2024-11-12 01:51:27.263915+00:00,dog_0.jpg,375x500,0.0213,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
58,resnet18,gpu,2024-11-12 01:51:27.285280+00:00,2024-11-12 01:51:27.290744+00:00,2024-11-12 01:51:27.296507+00:00,dog_1.jpg,375x500,0.0219,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
59,resnet18,gpu,2024-11-12 01:51:27.318161+00:00,2024-11-12 01:51:27.321093+00:00,2024-11-12 01:51:27.326279+00:00,1.jpg,499x381,0.0186,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
59,resnet18,gpu,2024-11-12 01:51:27.347460+00:00,2024-11-12 01:51:27.355933+00:00,2024-11-12 01:51:27.362163+00:00,cat_0.jpg,640x481,0.0255,18.534,"tabby, tabby cat","tabby, tabby cat"
59,resnet18,gpu,2024-11-12 01:51:27.383438+00:00,2024-11-12 01:51:27.386166+00:00,2024-11-12 01:51:27.391640+00:00,cat_1.jpg,441x350,0.019,64.717,"tabby, tabby cat","tabby, tabby cat"
59,resnet18,gpu,2024-11-12 01:51:27.413067+00:00,2024-11-12 01:51:27.420337+00:00,2024-11-12 01:51:27.428067+00:00,cat_2.jpg,356x500,0.0272,99.254,Persian cat,Persian cat
59,resnet18,gpu,2024-11-12 01:51:27.450080+00:00,2024-11-12 01:51:27.455671+00:00,2024-11-12 01:51:27.461109+00:00,dog_0.jpg,375x500,0.0222,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
59,resnet18,gpu,2024-11-12 01:51:27.482455+00:00,2024-11-12 01:51:27.487916+00:00,2024-11-12 01:51:27.493000+00:00,dog_1.jpg,375x500,0.0212,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
60,resnet18,gpu,2024-11-12 01:51:27.514512+00:00,2024-11-12 01:51:27.517308+00:00,2024-11-12 01:51:27.522421+00:00,1.jpg,499x381,0.0184,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
60,resnet18,gpu,2024-11-12 01:51:27.543646+00:00,2024-11-12 01:51:27.552032+00:00,2024-11-12 01:51:27.558243+00:00,cat_0.jpg,640x481,0.0253,18.534,"tabby, tabby cat","tabby, tabby cat"
60,resnet18,gpu,2024-11-12 01:51:27.579563+00:00,2024-11-12 01:51:27.582268+00:00,2024-11-12 01:51:27.587035+00:00,cat_1.jpg,441x350,0.0176,64.717,"tabby, tabby cat","tabby, tabby cat"
60,resnet18,gpu,2024-11-12 01:51:27.608231+00:00,2024-11-12 01:51:27.614409+00:00,2024-11-12 01:51:27.619706+00:00,cat_2.jpg,356x500,0.0241,99.254,Persian cat,Persian cat
60,resnet18,gpu,2024-11-12 01:51:27.642030+00:00,2024-11-12 01:51:27.647811+00:00,2024-11-12 01:51:27.653394+00:00,dog_0.jpg,375x500,0.0211,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
60,resnet18,gpu,2024-11-12 01:51:27.674228+00:00,2024-11-12 01:51:27.679767+00:00,2024-11-12 01:51:27.685143+00:00,dog_1.jpg,375x500,0.0217,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
61,resnet18,gpu,2024-11-12 01:51:27.706799+00:00,2024-11-12 01:51:27.709670+00:00,2024-11-12 01:51:27.714807+00:00,1.jpg,499x381,0.0187,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
61,resnet18,gpu,2024-11-12 01:51:27.735954+00:00,2024-11-12 01:51:27.744105+00:00,2024-11-12 01:51:27.750850+00:00,cat_0.jpg,640x481,0.0257,18.534,"tabby, tabby cat","tabby, tabby cat"
61,resnet18,gpu,2024-11-12 01:51:27.772255+00:00,2024-11-12 01:51:27.775095+00:00,2024-11-12 01:51:27.781663+00:00,cat_1.jpg,441x350,0.019,64.717,"tabby, tabby cat","tabby, tabby cat"
61,resnet18,gpu,2024-11-12 01:51:27.802649+00:00,2024-11-12 01:51:27.808994+00:00,2024-11-12 01:51:27.816398+00:00,cat_2.jpg,356x500,0.0238,99.254,Persian cat,Persian cat
61,resnet18,gpu,2024-11-12 01:51:27.837656+00:00,2024-11-12 01:51:27.843281+00:00,2024-11-12 01:51:27.852844+00:00,dog_0.jpg,375x500,0.0256,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
61,resnet18,gpu,2024-11-12 01:51:27.874323+00:00,2024-11-12 01:51:27.879995+00:00,2024-11-12 01:51:27.888369+00:00,dog_1.jpg,375x500,0.0256,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
62,resnet18,gpu,2024-11-12 01:51:27.910222+00:00,2024-11-12 01:51:27.913189+00:00,2024-11-12 01:51:27.920859+00:00,1.jpg,499x381,0.0219,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
62,resnet18,gpu,2024-11-12 01:51:27.942254+00:00,2024-11-12 01:51:27.950859+00:00,2024-11-12 01:51:27.957668+00:00,cat_0.jpg,640x481,0.0263,18.534,"tabby, tabby cat","tabby, tabby cat"
62,resnet18,gpu,2024-11-12 01:51:27.979039+00:00,2024-11-12 01:51:27.981942+00:00,2024-11-12 01:51:27.986961+00:00,cat_1.jpg,441x350,0.0186,64.717,"tabby, tabby cat","tabby, tabby cat"
62,resnet18,gpu,2024-11-12 01:51:28.008310+00:00,2024-11-12 01:51:28.014389+00:00,2024-11-12 01:51:28.020157+00:00,cat_2.jpg,356x500,0.0227,99.254,Persian cat,Persian cat
62,resnet18,gpu,2024-11-12 01:51:28.041599+00:00,2024-11-12 01:51:28.047038+00:00,2024-11-12 01:51:28.052791+00:00,dog_0.jpg,375x500,0.0244,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
62,resnet18,gpu,2024-11-12 01:51:28.075289+00:00,2024-11-12 01:51:28.081372+00:00,2024-11-12 01:51:28.087223+00:00,dog_1.jpg,375x500,0.0232,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
63,resnet18,gpu,2024-11-12 01:51:28.108765+00:00,2024-11-12 01:51:28.111491+00:00,2024-11-12 01:51:28.116793+00:00,1.jpg,499x381,0.0187,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
63,resnet18,gpu,2024-11-12 01:51:28.138131+00:00,2024-11-12 01:51:28.146729+00:00,2024-11-12 01:51:28.153280+00:00,cat_0.jpg,640x481,0.026,18.534,"tabby, tabby cat","tabby, tabby cat"
63,resnet18,gpu,2024-11-12 01:51:28.174681+00:00,2024-11-12 01:51:28.177619+00:00,2024-11-12 01:51:28.182655+00:00,cat_1.jpg,441x350,0.0187,64.717,"tabby, tabby cat","tabby, tabby cat"
63,resnet18,gpu,2024-11-12 01:51:28.203894+00:00,2024-11-12 01:51:28.209978+00:00,2024-11-12 01:51:28.215216+00:00,cat_2.jpg,356x500,0.022,99.254,Persian cat,Persian cat
63,resnet18,gpu,2024-11-12 01:51:28.236480+00:00,2024-11-12 01:51:28.241655+00:00,2024-11-12 01:51:28.247218+00:00,dog_0.jpg,375x500,0.0215,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
63,resnet18,gpu,2024-11-12 01:51:28.268475+00:00,2024-11-12 01:51:28.273818+00:00,2024-11-12 01:51:28.282616+00:00,dog_1.jpg,375x500,0.0266,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
64,resnet18,gpu,2024-11-12 01:51:28.305480+00:00,2024-11-12 01:51:28.308581+00:00,2024-11-12 01:51:28.315976+00:00,1.jpg,499x381,0.0219,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
64,resnet18,gpu,2024-11-12 01:51:28.337409+00:00,2024-11-12 01:51:28.346206+00:00,2024-11-12 01:51:28.353011+00:00,cat_0.jpg,640x481,0.0268,18.534,"tabby, tabby cat","tabby, tabby cat"
64,resnet18,gpu,2024-11-12 01:51:28.374467+00:00,2024-11-12 01:51:28.377445+00:00,2024-11-12 01:51:28.382972+00:00,cat_1.jpg,441x350,0.0193,64.717,"tabby, tabby cat","tabby, tabby cat"
64,resnet18,gpu,2024-11-12 01:51:28.404340+00:00,2024-11-12 01:51:28.410398+00:00,2024-11-12 01:51:28.416141+00:00,cat_2.jpg,356x500,0.0225,99.254,Persian cat,Persian cat
64,resnet18,gpu,2024-11-12 01:51:28.437663+00:00,2024-11-12 01:51:28.443048+00:00,2024-11-12 01:51:28.448669+00:00,dog_0.jpg,375x500,0.0216,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
64,resnet18,gpu,2024-11-12 01:51:28.470020+00:00,2024-11-12 01:51:28.475511+00:00,2024-11-12 01:51:28.481243+00:00,dog_1.jpg,375x500,0.0245,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
65,resnet18,gpu,2024-11-12 01:51:28.503551+00:00,2024-11-12 01:51:28.506397+00:00,2024-11-12 01:51:28.511865+00:00,1.jpg,499x381,0.0193,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
65,resnet18,gpu,2024-11-12 01:51:28.533191+00:00,2024-11-12 01:51:28.541966+00:00,2024-11-12 01:51:28.548713+00:00,cat_0.jpg,640x481,0.0264,18.534,"tabby, tabby cat","tabby, tabby cat"
65,resnet18,gpu,2024-11-12 01:51:28.570200+00:00,2024-11-12 01:51:28.573237+00:00,2024-11-12 01:51:28.580970+00:00,cat_1.jpg,441x350,0.0232,64.717,"tabby, tabby cat","tabby, tabby cat"
65,resnet18,gpu,2024-11-12 01:51:28.602546+00:00,2024-11-12 01:51:28.609118+00:00,2024-11-12 01:51:28.615046+00:00,cat_2.jpg,356x500,0.024,99.254,Persian cat,Persian cat
65,resnet18,gpu,2024-11-12 01:51:28.636546+00:00,2024-11-12 01:51:28.641787+00:00,2024-11-12 01:51:28.647800+00:00,dog_0.jpg,375x500,0.0224,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
65,resnet18,gpu,2024-11-12 01:51:28.669205+00:00,2024-11-12 01:51:28.675106+00:00,2024-11-12 01:51:28.680452+00:00,dog_1.jpg,375x500,0.022,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
66,resnet18,gpu,2024-11-12 01:51:28.702231+00:00,2024-11-12 01:51:28.706546+00:00,2024-11-12 01:51:28.713335+00:00,1.jpg,499x381,0.0232,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
66,resnet18,gpu,2024-11-12 01:51:28.735842+00:00,2024-11-12 01:51:28.744882+00:00,2024-11-12 01:51:28.752126+00:00,cat_0.jpg,640x481,0.0286,18.534,"tabby, tabby cat","tabby, tabby cat"
66,resnet18,gpu,2024-11-12 01:51:28.773671+00:00,2024-11-12 01:51:28.777017+00:00,2024-11-12 01:51:28.782328+00:00,cat_1.jpg,441x350,0.0188,64.717,"tabby, tabby cat","tabby, tabby cat"
66,resnet18,gpu,2024-11-12 01:51:28.803512+00:00,2024-11-12 01:51:28.809828+00:00,2024-11-12 01:51:28.818472+00:00,cat_2.jpg,356x500,0.0264,99.254,Persian cat,Persian cat
66,resnet18,gpu,2024-11-12 01:51:28.840194+00:00,2024-11-12 01:51:28.845817+00:00,2024-11-12 01:51:28.855162+00:00,dog_0.jpg,375x500,0.0247,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
66,resnet18,gpu,2024-11-12 01:51:28.875869+00:00,2024-11-12 01:51:28.881210+00:00,2024-11-12 01:51:28.889403+00:00,dog_1.jpg,375x500,0.0244,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
67,resnet18,gpu,2024-11-12 01:51:28.911107+00:00,2024-11-12 01:51:28.914038+00:00,2024-11-12 01:51:28.922494+00:00,1.jpg,499x381,0.0235,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
67,resnet18,gpu,2024-11-12 01:51:28.944706+00:00,2024-11-12 01:51:28.953287+00:00,2024-11-12 01:51:28.963502+00:00,cat_0.jpg,640x481,0.0299,18.534,"tabby, tabby cat","tabby, tabby cat"
67,resnet18,gpu,2024-11-12 01:51:28.985002+00:00,2024-11-12 01:51:28.988090+00:00,2024-11-12 01:51:28.996398+00:00,cat_1.jpg,441x350,0.0232,64.717,"tabby, tabby cat","tabby, tabby cat"
67,resnet18,gpu,2024-11-12 01:51:29.017475+00:00,2024-11-12 01:51:29.023688+00:00,2024-11-12 01:51:29.032377+00:00,cat_2.jpg,356x500,0.0256,99.254,Persian cat,Persian cat
67,resnet18,gpu,2024-11-12 01:51:29.053854+00:00,2024-11-12 01:51:29.059770+00:00,2024-11-12 01:51:29.065340+00:00,dog_0.jpg,375x500,0.0221,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
67,resnet18,gpu,2024-11-12 01:51:29.086657+00:00,2024-11-12 01:51:29.092378+00:00,2024-11-12 01:51:29.098147+00:00,dog_1.jpg,375x500,0.0227,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
68,resnet18,gpu,2024-11-12 01:51:29.119804+00:00,2024-11-12 01:51:29.122502+00:00,2024-11-12 01:51:29.132413+00:00,1.jpg,499x381,0.0246,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
68,resnet18,gpu,2024-11-12 01:51:29.154669+00:00,2024-11-12 01:51:29.163478+00:00,2024-11-12 01:51:29.172517+00:00,cat_0.jpg,640x481,0.0291,18.534,"tabby, tabby cat","tabby, tabby cat"
68,resnet18,gpu,2024-11-12 01:51:29.194061+00:00,2024-11-12 01:51:29.197109+00:00,2024-11-12 01:51:29.204980+00:00,cat_1.jpg,441x350,0.0227,64.717,"tabby, tabby cat","tabby, tabby cat"
68,resnet18,gpu,2024-11-12 01:51:29.226396+00:00,2024-11-12 01:51:29.232862+00:00,2024-11-12 01:51:29.240307+00:00,cat_2.jpg,356x500,0.0254,99.254,Persian cat,Persian cat
68,resnet18,gpu,2024-11-12 01:51:29.261733+00:00,2024-11-12 01:51:29.267733+00:00,2024-11-12 01:51:29.275250+00:00,dog_0.jpg,375x500,0.025,89.87,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
68,resnet18,gpu,2024-11-12 01:51:29.296806+00:00,2024-11-12 01:51:29.302175+00:00,2024-11-12 01:51:29.309604+00:00,dog_1.jpg,375x500,0.0245,63.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
69,resnet18,gpu,2024-11-12 01:51:29.331216+00:00,2024-11-12 01:51:29.335077+00:00,2024-11-12 01:51:29.345974+00:00,1.jpg,499x381,0.0274,27.191,"Cardigan, Cardigan Welsh corgi","Cardigan, Cardigan Welsh corgi"
69,resnet18,gpu,2024-11-12 01:51:29.368531+00:00,2024-11-12 01:51:29.377661+00:00,2024-11-12 01:51:29.384938+00:00,cat_0.jpg,640x481,0.0276,18.534,"tabby, tabby cat","tabby, tabby cat"
