Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,Latency,Model
2024-11-01 18:17:26.873648+00:00,2024-11-01 18:17:26.880187+00:00,2024-11-01 18:17:26.890478+00:00,1.jpg,499x381,0.0552,19.451,Border collie,Border collie,0.0069,Resnet-50
2024-11-01 18:17:26.987613+00:00,2024-11-01 18:17:27.004424+00:00,2024-11-01 18:17:27.017084+00:00,cat_0.jpg,640x481,0.0686,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0086,Resnet-50
2024-11-01 18:17:27.115613+00:00,2024-11-01 18:17:27.123138+00:00,2024-11-01 18:17:27.133900+00:00,cat_1.jpg,441x350,0.0566,64.667,"tabby, tabby cat","tabby, tabby cat",0.0071,Resnet-50
2024-11-01 18:17:27.231682+00:00,2024-11-01 18:17:27.243434+00:00,2024-11-01 18:17:27.254766+00:00,cat_2.jpg,356x500,0.0598,99.542,Persian cat,Persian cat,0.0075,Resnet-50
2024-11-01 18:17:27.353077+00:00,2024-11-01 18:17:27.364412+00:00,2024-11-01 18:17:27.375643+00:00,dog_0.jpg,375x500,0.059,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0074,Resnet-50
2024-11-01 18:17:27.472918+00:00,2024-11-01 18:17:27.481749+00:00,2024-11-01 18:17:27.494052+00:00,dog_1.jpg,375x500,0.0594,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0074,Resnet-50
2024-11-01 18:17:27.594443+00:00,2024-11-01 18:17:27.604549+00:00,2024-11-01 18:17:27.618123+00:00,1.jpg,499x381,0.0629,19.451,Border collie,Border collie,0.0079,Resnet-50
2024-11-01 18:17:27.714197+00:00,2024-11-01 18:17:27.725965+00:00,2024-11-01 18:17:27.746472+00:00,cat_0.jpg,640x481,0.074,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0092,Resnet-50
2024-11-01 18:17:27.845192+00:00,2024-11-01 18:17:27.852872+00:00,2024-11-01 18:17:27.863018+00:00,cat_1.jpg,441x350,0.0542,64.667,"tabby, tabby cat","tabby, tabby cat",0.0068,Resnet-50
2024-11-01 18:17:27.961507+00:00,2024-11-01 18:17:27.972024+00:00,2024-11-01 18:17:27.982842+00:00,cat_2.jpg,356x500,0.0632,99.542,Persian cat,Persian cat,0.0079,Resnet-50
2024-11-01 18:17:28.079682+00:00,2024-11-01 18:17:28.088754+00:00,2024-11-01 18:17:28.099641+00:00,dog_0.jpg,375x500,0.0616,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0077,Resnet-50
2024-11-01 18:17:28.195434+00:00,2024-11-01 18:17:28.204905+00:00,2024-11-01 18:17:28.215539+00:00,dog_1.jpg,375x500,0.0587,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0073,Resnet-50
2024-11-01 18:17:28.315067+00:00,2024-11-01 18:17:28.322332+00:00,2024-11-01 18:17:28.333065+00:00,1.jpg,499x381,0.058,19.451,Border collie,Border collie,0.0072,Resnet-50
2024-11-01 18:17:28.430744+00:00,2024-11-01 18:17:28.446172+00:00,2024-11-01 18:17:28.459606+00:00,cat_0.jpg,640x481,0.067,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0084,Resnet-50
2024-11-01 18:17:28.557921+00:00,2024-11-01 18:17:28.565902+00:00,2024-11-01 18:17:28.579245+00:00,cat_1.jpg,441x350,0.0588,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:28.674227+00:00,2024-11-01 18:17:28.682951+00:00,2024-11-01 18:17:28.699587+00:00,cat_2.jpg,356x500,0.0761,99.542,Persian cat,Persian cat,0.0095,Resnet-50
2024-11-01 18:17:28.795340+00:00,2024-11-01 18:17:28.803349+00:00,2024-11-01 18:17:28.814001+00:00,dog_0.jpg,375x500,0.0562,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.007,Resnet-50
2024-11-01 18:17:28.913543+00:00,2024-11-01 18:17:28.924268+00:00,2024-11-01 18:17:28.934842+00:00,dog_1.jpg,375x500,0.0648,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0081,Resnet-50
2024-11-01 18:17:29.032715+00:00,2024-11-01 18:17:29.039508+00:00,2024-11-01 18:17:29.050479+00:00,1.jpg,499x381,0.0562,19.451,Border collie,Border collie,0.007,Resnet-50
2024-11-01 18:17:29.149663+00:00,2024-11-01 18:17:29.166222+00:00,2024-11-01 18:17:29.179061+00:00,cat_0.jpg,640x481,0.0665,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0083,Resnet-50
2024-11-01 18:17:29.276846+00:00,2024-11-01 18:17:29.282406+00:00,2024-11-01 18:17:29.295261+00:00,cat_1.jpg,441x350,0.0543,64.667,"tabby, tabby cat","tabby, tabby cat",0.0068,Resnet-50
2024-11-01 18:17:29.391494+00:00,2024-11-01 18:17:29.403435+00:00,2024-11-01 18:17:29.414219+00:00,cat_2.jpg,356x500,0.0587,99.542,Persian cat,Persian cat,0.0073,Resnet-50
2024-11-01 18:17:29.511366+00:00,2024-11-01 18:17:29.519828+00:00,2024-11-01 18:17:29.530553+00:00,dog_0.jpg,375x500,0.0573,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0072,Resnet-50
2024-11-01 18:17:29.625763+00:00,2024-11-01 18:17:29.635685+00:00,2024-11-01 18:17:29.646212+00:00,dog_1.jpg,375x500,0.0637,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.008,Resnet-50
2024-11-01 18:17:29.742386+00:00,2024-11-01 18:17:29.747952+00:00,2024-11-01 18:17:29.759624+00:00,1.jpg,499x381,0.0599,19.451,Border collie,Border collie,0.0075,Resnet-50
2024-11-01 18:17:29.854913+00:00,2024-11-01 18:17:29.868333+00:00,2024-11-01 18:17:29.882342+00:00,cat_0.jpg,640x481,0.0665,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0083,Resnet-50
2024-11-01 18:17:29.978237+00:00,2024-11-01 18:17:29.985033+00:00,2024-11-01 18:17:29.996213+00:00,cat_1.jpg,441x350,0.0563,64.667,"tabby, tabby cat","tabby, tabby cat",0.007,Resnet-50
2024-11-01 18:17:30.095570+00:00,2024-11-01 18:17:30.108046+00:00,2024-11-01 18:17:30.119431+00:00,cat_2.jpg,356x500,0.06,99.542,Persian cat,Persian cat,0.0075,Resnet-50
2024-11-01 18:17:30.217672+00:00,2024-11-01 18:17:30.230579+00:00,2024-11-01 18:17:30.241762+00:00,dog_0.jpg,375x500,0.0613,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0077,Resnet-50
2024-11-01 18:17:30.339193+00:00,2024-11-01 18:17:30.348980+00:00,2024-11-01 18:17:30.360098+00:00,dog_1.jpg,375x500,0.0599,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0075,Resnet-50
2024-11-01 18:17:30.457783+00:00,2024-11-01 18:17:30.466226+00:00,2024-11-01 18:17:30.479388+00:00,1.jpg,499x381,0.0609,19.451,Border collie,Border collie,0.0076,Resnet-50
2024-11-01 18:17:30.576448+00:00,2024-11-01 18:17:30.592477+00:00,2024-11-01 18:17:30.610088+00:00,cat_0.jpg,640x481,0.0718,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.009,Resnet-50
2024-11-01 18:17:30.706322+00:00,2024-11-01 18:17:30.711968+00:00,2024-11-01 18:17:30.729230+00:00,cat_1.jpg,441x350,0.072,64.667,"tabby, tabby cat","tabby, tabby cat",0.009,Resnet-50
2024-11-01 18:17:30.826208+00:00,2024-11-01 18:17:30.837672+00:00,2024-11-01 18:17:30.851049+00:00,cat_2.jpg,356x500,0.0631,99.542,Persian cat,Persian cat,0.0079,Resnet-50
2024-11-01 18:17:30.950270+00:00,2024-11-01 18:17:30.959444+00:00,2024-11-01 18:17:30.973523+00:00,dog_0.jpg,375x500,0.0631,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0079,Resnet-50
2024-11-01 18:17:31.070025+00:00,2024-11-01 18:17:31.079800+00:00,2024-11-01 18:17:31.090477+00:00,dog_1.jpg,375x500,0.0604,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0075,Resnet-50
2024-11-01 18:17:31.188900+00:00,2024-11-01 18:17:31.196313+00:00,2024-11-01 18:17:31.208094+00:00,1.jpg,499x381,0.0581,19.451,Border collie,Border collie,0.0073,Resnet-50
2024-11-01 18:17:31.304735+00:00,2024-11-01 18:17:31.319071+00:00,2024-11-01 18:17:31.332589+00:00,cat_0.jpg,640x481,0.0649,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0081,Resnet-50
2024-11-01 18:17:31.429856+00:00,2024-11-01 18:17:31.437062+00:00,2024-11-01 18:17:31.448692+00:00,cat_1.jpg,441x350,0.0551,64.667,"tabby, tabby cat","tabby, tabby cat",0.0069,Resnet-50
2024-11-01 18:17:31.545042+00:00,2024-11-01 18:17:31.555001+00:00,2024-11-01 18:17:31.568021+00:00,cat_2.jpg,356x500,0.0615,99.542,Persian cat,Persian cat,0.0077,Resnet-50
2024-11-01 18:17:31.665179+00:00,2024-11-01 18:17:31.676393+00:00,2024-11-01 18:17:31.692615+00:00,dog_0.jpg,375x500,0.0762,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0095,Resnet-50
2024-11-01 18:17:31.788260+00:00,2024-11-01 18:17:31.796003+00:00,2024-11-01 18:17:31.807192+00:00,dog_1.jpg,375x500,0.0578,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0072,Resnet-50
2024-11-01 18:17:31.906021+00:00,2024-11-01 18:17:31.912720+00:00,2024-11-01 18:17:31.923778+00:00,1.jpg,499x381,0.0558,19.451,Border collie,Border collie,0.007,Resnet-50
2024-11-01 18:17:32.023952+00:00,2024-11-01 18:17:32.039954+00:00,2024-11-01 18:17:32.052720+00:00,cat_0.jpg,640x481,0.0651,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0081,Resnet-50
2024-11-01 18:17:32.152538+00:00,2024-11-01 18:17:32.160433+00:00,2024-11-01 18:17:32.170669+00:00,cat_1.jpg,441x350,0.0568,64.667,"tabby, tabby cat","tabby, tabby cat",0.0071,Resnet-50
2024-11-01 18:17:32.266451+00:00,2024-11-01 18:17:32.276522+00:00,2024-11-01 18:17:32.287317+00:00,cat_2.jpg,356x500,0.0593,99.542,Persian cat,Persian cat,0.0074,Resnet-50
2024-11-01 18:17:32.388214+00:00,2024-11-01 18:17:32.402131+00:00,2024-11-01 18:17:32.412623+00:00,dog_0.jpg,375x500,0.0633,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0079,Resnet-50
2024-11-01 18:17:32.509947+00:00,2024-11-01 18:17:32.518475+00:00,2024-11-01 18:17:32.529001+00:00,dog_1.jpg,375x500,0.0574,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0072,Resnet-50
2024-11-01 18:17:32.627291+00:00,2024-11-01 18:17:32.634572+00:00,2024-11-01 18:17:32.646684+00:00,1.jpg,499x381,0.0609,19.451,Border collie,Border collie,0.0076,Resnet-50
2024-11-01 18:17:32.741440+00:00,2024-11-01 18:17:32.754012+00:00,2024-11-01 18:17:32.770615+00:00,cat_0.jpg,640x481,0.0678,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0085,Resnet-50
2024-11-01 18:17:32.867246+00:00,2024-11-01 18:17:32.874776+00:00,2024-11-01 18:17:32.885222+00:00,cat_1.jpg,441x350,0.0568,64.667,"tabby, tabby cat","tabby, tabby cat",0.0071,Resnet-50
2024-11-01 18:17:32.981870+00:00,2024-11-01 18:17:32.992622+00:00,2024-11-01 18:17:33.007622+00:00,cat_2.jpg,356x500,0.0651,99.542,Persian cat,Persian cat,0.0081,Resnet-50
2024-11-01 18:17:33.107988+00:00,2024-11-01 18:17:33.119936+00:00,2024-11-01 18:17:33.130436+00:00,dog_0.jpg,375x500,0.0619,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0077,Resnet-50
2024-11-01 18:17:33.228606+00:00,2024-11-01 18:17:33.239401+00:00,2024-11-01 18:17:33.249933+00:00,dog_1.jpg,375x500,0.0609,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0076,Resnet-50
2024-11-01 18:17:33.351780+00:00,2024-11-01 18:17:33.362132+00:00,2024-11-01 18:17:33.372951+00:00,1.jpg,499x381,0.0574,19.451,Border collie,Border collie,0.0072,Resnet-50
2024-11-01 18:17:33.471996+00:00,2024-11-01 18:17:33.490346+00:00,2024-11-01 18:17:33.503020+00:00,cat_0.jpg,640x481,0.0696,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0087,Resnet-50
2024-11-01 18:17:33.600729+00:00,2024-11-01 18:17:33.610007+00:00,2024-11-01 18:17:33.620188+00:00,cat_1.jpg,441x350,0.0583,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:33.715532+00:00,2024-11-01 18:17:33.724554+00:00,2024-11-01 18:17:33.741070+00:00,cat_2.jpg,356x500,0.0737,99.542,Persian cat,Persian cat,0.0092,Resnet-50
2024-11-01 18:17:33.837902+00:00,2024-11-01 18:17:33.846595+00:00,2024-11-01 18:17:33.857653+00:00,dog_0.jpg,375x500,0.0584,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0073,Resnet-50
2024-11-01 18:17:33.956410+00:00,2024-11-01 18:17:33.967221+00:00,2024-11-01 18:17:33.979851+00:00,dog_1.jpg,375x500,0.0605,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0076,Resnet-50
2024-11-01 18:17:34.079521+00:00,2024-11-01 18:17:34.087387+00:00,2024-11-01 18:17:34.100746+00:00,1.jpg,499x381,0.0583,19.451,Border collie,Border collie,0.0073,Resnet-50
2024-11-01 18:17:34.201469+00:00,2024-11-01 18:17:34.216595+00:00,2024-11-01 18:17:34.229267+00:00,cat_0.jpg,640x481,0.0665,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0083,Resnet-50
2024-11-01 18:17:34.328070+00:00,2024-11-01 18:17:34.336812+00:00,2024-11-01 18:17:34.346987+00:00,cat_1.jpg,441x350,0.0586,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:34.444342+00:00,2024-11-01 18:17:34.455808+00:00,2024-11-01 18:17:34.466499+00:00,cat_2.jpg,356x500,0.0613,99.542,Persian cat,Persian cat,0.0077,Resnet-50
2024-11-01 18:17:34.564203+00:00,2024-11-01 18:17:34.574178+00:00,2024-11-01 18:17:34.584765+00:00,dog_0.jpg,375x500,0.0628,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0079,Resnet-50
2024-11-01 18:17:34.680759+00:00,2024-11-01 18:17:34.689012+00:00,2024-11-01 18:17:34.708316+00:00,dog_1.jpg,375x500,0.0786,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0098,Resnet-50
2024-11-01 18:17:34.805213+00:00,2024-11-01 18:17:34.811313+00:00,2024-11-01 18:17:34.821639+00:00,1.jpg,499x381,0.0525,19.451,Border collie,Border collie,0.0066,Resnet-50
2024-11-01 18:17:34.919467+00:00,2024-11-01 18:17:34.931867+00:00,2024-11-01 18:17:34.944577+00:00,cat_0.jpg,640x481,0.0656,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0082,Resnet-50
2024-11-01 18:17:35.039881+00:00,2024-11-01 18:17:35.045935+00:00,2024-11-01 18:17:35.055882+00:00,cat_1.jpg,441x350,0.0548,64.667,"tabby, tabby cat","tabby, tabby cat",0.0068,Resnet-50
2024-11-01 18:17:35.152041+00:00,2024-11-01 18:17:35.162618+00:00,2024-11-01 18:17:35.173253+00:00,cat_2.jpg,356x500,0.0599,99.542,Persian cat,Persian cat,0.0075,Resnet-50
2024-11-01 18:17:35.269387+00:00,2024-11-01 18:17:35.279146+00:00,2024-11-01 18:17:35.289677+00:00,dog_0.jpg,375x500,0.0596,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0075,Resnet-50
2024-11-01 18:17:35.387830+00:00,2024-11-01 18:17:35.399718+00:00,2024-11-01 18:17:35.410253+00:00,dog_1.jpg,375x500,0.0614,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0077,Resnet-50
2024-11-01 18:17:35.507094+00:00,2024-11-01 18:17:35.514299+00:00,2024-11-01 18:17:35.524444+00:00,1.jpg,499x381,0.0552,19.451,Border collie,Border collie,0.0069,Resnet-50
2024-11-01 18:17:35.622960+00:00,2024-11-01 18:17:35.637943+00:00,2024-11-01 18:17:35.650903+00:00,cat_0.jpg,640x481,0.0694,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0087,Resnet-50
2024-11-01 18:17:35.746429+00:00,2024-11-01 18:17:35.752232+00:00,2024-11-01 18:17:35.764450+00:00,cat_1.jpg,441x350,0.0582,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:35.860989+00:00,2024-11-01 18:17:35.870875+00:00,2024-11-01 18:17:35.882211+00:00,cat_2.jpg,356x500,0.0595,99.542,Persian cat,Persian cat,0.0074,Resnet-50
2024-11-01 18:17:35.980008+00:00,2024-11-01 18:17:35.989420+00:00,2024-11-01 18:17:36.000503+00:00,dog_0.jpg,375x500,0.06,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0075,Resnet-50
2024-11-01 18:17:36.097740+00:00,2024-11-01 18:17:36.108606+00:00,2024-11-01 18:17:36.120757+00:00,dog_1.jpg,375x500,0.0623,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0078,Resnet-50
2024-11-01 18:17:36.224868+00:00,2024-11-01 18:17:36.234784+00:00,2024-11-01 18:17:36.249977+00:00,1.jpg,499x381,0.0629,19.451,Border collie,Border collie,0.0079,Resnet-50
2024-11-01 18:17:36.348680+00:00,2024-11-01 18:17:36.363899+00:00,2024-11-01 18:17:36.379406+00:00,cat_0.jpg,640x481,0.0699,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0087,Resnet-50
2024-11-01 18:17:36.475783+00:00,2024-11-01 18:17:36.482376+00:00,2024-11-01 18:17:36.493466+00:00,cat_1.jpg,441x350,0.0571,64.667,"tabby, tabby cat","tabby, tabby cat",0.0071,Resnet-50
2024-11-01 18:17:36.589894+00:00,2024-11-01 18:17:36.600101+00:00,2024-11-01 18:17:36.610822+00:00,cat_2.jpg,356x500,0.0594,99.542,Persian cat,Persian cat,0.0074,Resnet-50
2024-11-01 18:17:36.705287+00:00,2024-11-01 18:17:36.713217+00:00,2024-11-01 18:17:36.724892+00:00,dog_0.jpg,375x500,0.0728,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0091,Resnet-50
2024-11-01 18:17:36.821896+00:00,2024-11-01 18:17:36.830410+00:00,2024-11-01 18:17:36.841588+00:00,dog_1.jpg,375x500,0.0609,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0076,Resnet-50
2024-11-01 18:17:36.939275+00:00,2024-11-01 18:17:36.946817+00:00,2024-11-01 18:17:36.957017+00:00,1.jpg,499x381,0.0566,19.451,Border collie,Border collie,0.0071,Resnet-50
2024-11-01 18:17:37.055052+00:00,2024-11-01 18:17:37.069517+00:00,2024-11-01 18:17:37.082910+00:00,cat_0.jpg,640x481,0.0647,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0081,Resnet-50
2024-11-01 18:17:37.185293+00:00,2024-11-01 18:17:37.192694+00:00,2024-11-01 18:17:37.205636+00:00,cat_1.jpg,441x350,0.0612,64.667,"tabby, tabby cat","tabby, tabby cat",0.0076,Resnet-50
2024-11-01 18:17:37.305569+00:00,2024-11-01 18:17:37.315894+00:00,2024-11-01 18:17:37.326675+00:00,cat_2.jpg,356x500,0.0599,99.542,Persian cat,Persian cat,0.0075,Resnet-50
2024-11-01 18:17:37.424320+00:00,2024-11-01 18:17:37.436190+00:00,2024-11-01 18:17:37.448784+00:00,dog_0.jpg,375x500,0.0635,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0079,Resnet-50
2024-11-01 18:17:37.545681+00:00,2024-11-01 18:17:37.557047+00:00,2024-11-01 18:17:37.570333+00:00,dog_1.jpg,375x500,0.0665,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0083,Resnet-50
2024-11-01 18:17:37.669579+00:00,2024-11-01 18:17:37.679031+00:00,2024-11-01 18:17:37.698617+00:00,1.jpg,499x381,0.0847,19.451,Border collie,Border collie,0.0106,Resnet-50
2024-11-01 18:17:37.793963+00:00,2024-11-01 18:17:37.806556+00:00,2024-11-01 18:17:37.819409+00:00,cat_0.jpg,640x481,0.0634,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0079,Resnet-50
2024-11-01 18:17:37.915800+00:00,2024-11-01 18:17:37.923076+00:00,2024-11-01 18:17:37.935092+00:00,cat_1.jpg,441x350,0.0581,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:38.033518+00:00,2024-11-01 18:17:38.044579+00:00,2024-11-01 18:17:38.058823+00:00,cat_2.jpg,356x500,0.0647,99.542,Persian cat,Persian cat,0.0081,Resnet-50
2024-11-01 18:17:38.155717+00:00,2024-11-01 18:17:38.166426+00:00,2024-11-01 18:17:38.176952+00:00,dog_0.jpg,375x500,0.0597,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0075,Resnet-50
2024-11-01 18:17:38.274375+00:00,2024-11-01 18:17:38.284509+00:00,2024-11-01 18:17:38.298499+00:00,dog_1.jpg,375x500,0.06,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0075,Resnet-50
2024-11-01 18:17:38.400264+00:00,2024-11-01 18:17:38.407383+00:00,2024-11-01 18:17:38.417994+00:00,1.jpg,499x381,0.0554,19.451,Border collie,Border collie,0.0069,Resnet-50
2024-11-01 18:17:38.516902+00:00,2024-11-01 18:17:38.529946+00:00,2024-11-01 18:17:38.543372+00:00,cat_0.jpg,640x481,0.066,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0082,Resnet-50
2024-11-01 18:17:38.642501+00:00,2024-11-01 18:17:38.651061+00:00,2024-11-01 18:17:38.661311+00:00,cat_1.jpg,441x350,0.0637,64.667,"tabby, tabby cat","tabby, tabby cat",0.008,Resnet-50
2024-11-01 18:17:38.757151+00:00,2024-11-01 18:17:38.766241+00:00,2024-11-01 18:17:38.778366+00:00,cat_2.jpg,356x500,0.0604,99.542,Persian cat,Persian cat,0.0076,Resnet-50
2024-11-01 18:17:38.876299+00:00,2024-11-01 18:17:38.887203+00:00,2024-11-01 18:17:38.899497+00:00,dog_0.jpg,375x500,0.0608,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0076,Resnet-50
2024-11-01 18:17:39.003129+00:00,2024-11-01 18:17:39.015533+00:00,2024-11-01 18:17:39.027978+00:00,dog_1.jpg,375x500,0.0653,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0082,Resnet-50
2024-11-01 18:17:39.125761+00:00,2024-11-01 18:17:39.132275+00:00,2024-11-01 18:17:39.145992+00:00,1.jpg,499x381,0.0589,19.451,Border collie,Border collie,0.0074,Resnet-50
2024-11-01 18:17:39.244169+00:00,2024-11-01 18:17:39.257128+00:00,2024-11-01 18:17:39.272538+00:00,cat_0.jpg,640x481,0.0677,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0085,Resnet-50
2024-11-01 18:17:39.371618+00:00,2024-11-01 18:17:39.378562+00:00,2024-11-01 18:17:39.388476+00:00,cat_1.jpg,441x350,0.0561,64.667,"tabby, tabby cat","tabby, tabby cat",0.007,Resnet-50
2024-11-01 18:17:39.487690+00:00,2024-11-01 18:17:39.499555+00:00,2024-11-01 18:17:39.510242+00:00,cat_2.jpg,356x500,0.0615,99.542,Persian cat,Persian cat,0.0077,Resnet-50
2024-11-01 18:17:39.607472+00:00,2024-11-01 18:17:39.618220+00:00,2024-11-01 18:17:39.628813+00:00,dog_0.jpg,375x500,0.0584,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0073,Resnet-50
2024-11-01 18:17:39.723751+00:00,2024-11-01 18:17:39.731903+00:00,2024-11-01 18:17:39.744717+00:00,dog_1.jpg,375x500,0.0702,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0088,Resnet-50
2024-11-01 18:17:39.841463+00:00,2024-11-01 18:17:39.847752+00:00,2024-11-01 18:17:39.859991+00:00,1.jpg,499x381,0.0609,19.451,Border collie,Border collie,0.0076,Resnet-50
2024-11-01 18:17:39.957610+00:00,2024-11-01 18:17:39.970828+00:00,2024-11-01 18:17:39.984150+00:00,cat_0.jpg,640x481,0.0655,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0082,Resnet-50
2024-11-01 18:17:40.080282+00:00,2024-11-01 18:17:40.087643+00:00,2024-11-01 18:17:40.100050+00:00,cat_1.jpg,441x350,0.0585,64.667,"tabby, tabby cat","tabby, tabby cat",0.0073,Resnet-50
2024-11-01 18:17:40.197256+00:00,2024-11-01 18:17:40.208622+00:00,2024-11-01 18:17:40.224421+00:00,cat_2.jpg,356x500,0.0664,99.542,Persian cat,Persian cat,0.0083,Resnet-50
2024-11-01 18:17:40.323379+00:00,2024-11-01 18:17:40.334049+00:00,2024-11-01 18:17:40.344709+00:00,dog_0.jpg,375x500,0.0594,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0074,Resnet-50
2024-11-01 18:17:40.444394+00:00,2024-11-01 18:17:40.455856+00:00,2024-11-01 18:17:40.466439+00:00,dog_1.jpg,375x500,0.0584,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0073,Resnet-50
2024-11-01 18:17:40.565848+00:00,2024-11-01 18:17:40.573450+00:00,2024-11-01 18:17:40.583832+00:00,1.jpg,499x381,0.055,19.451,Border collie,Border collie,0.0069,Resnet-50
2024-11-01 18:17:40.685230+00:00,2024-11-01 18:17:40.698889+00:00,2024-11-01 18:17:40.711741+00:00,cat_0.jpg,640x481,0.0762,18.899,"pop bottle, soda bottle","pop bottle, soda bottle",0.0095,Resnet-50
2024-11-01 18:17:40.806977+00:00,2024-11-01 18:17:40.812646+00:00,2024-11-01 18:17:40.823158+00:00,cat_1.jpg,441x350,0.0558,64.667,"tabby, tabby cat","tabby, tabby cat",0.007,Resnet-50
2024-11-01 18:17:40.921046+00:00,2024-11-01 18:17:40.931102+00:00,2024-11-01 18:17:40.944020+00:00,cat_2.jpg,356x500,0.0616,99.542,Persian cat,Persian cat,0.0077,Resnet-50
2024-11-01 18:17:41.042156+00:00,2024-11-01 18:17:41.053206+00:00,2024-11-01 18:17:41.064592+00:00,dog_0.jpg,375x500,0.0612,95.678,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0076,Resnet-50
2024-11-01 18:17:41.165857+00:00,2024-11-01 18:17:41.179297+00:00,2024-11-01 18:17:41.192183+00:00,dog_1.jpg,375x500,0.0628,88.961,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0079,Resnet-50
